id,state,district,crop,org_val,pred_val
256,Bihar,ROHTAS,Rice,2.27092248490929,2.34828319629723
257,Bihar,ROHTAS,Maize,1.67120334280463,1.5782220759543
258,Bihar,ROHTAS,Barley,1.4044508925595,1.32482727127191
259,Bihar,ROHTAS,Wheat,2.42970798931985,2.39281835816294
260,Bihar,ROHTAS,Sugarcane,31.6332043048923,32.2463969512108
261,Bihar,SAHARSA,Rice,1.33880511047434,1.40416011145837
262,Bihar,SAHARSA,Jute,6.81568789633305,6.66004962779156
263,Bihar,SAHARSA,Maize,3.63454885246297,3.5811871231925
264,Bihar,SAHARSA,Wheat,2.02422117065035,2.07780076045669
265,Bihar,SAHARSA,Ragi,0.946685182344963,0.949349785150793
266,Bihar,SAMASTIPUR,Rice,1.14106578176989,1.09283422294556
267,Bihar,SAMASTIPUR,Maize,2.71024338923628,2.60995880797836
268,Bihar,SAMASTIPUR,Wheat,2.41012313354518,2.18190064086707
269,Bihar,SAMASTIPUR,Ragi,0.947514993892206,2.39190160003713
270,Bihar,SAMASTIPUR,Sugarcane,36.0889023947203,37.554544748446
271,Bihar,SAMASTIPUR,Barley,1.2463955466213,1.09417040358744
272,Bihar,SARAN,Rice,1.4962269488171,1.50145455099624
273,Bihar,SARAN,Maize,2.25995842430054,2.3508207739885
274,Bihar,SARAN,Barley,1.40638308451625,1.4661074918927
275,Bihar,SARAN,Wheat,2.41742573441036,2.38545304395533
276,Bihar,SARAN,Ragi,0.95835153958547,0.966677428238004
277,Bihar,SARAN,Sugarcane,41.6070926159941,39.835430483548
278,Bihar,SARAN,Jowar,1.18951247327588,3.05074563806683
279,Bihar,SHEIKHPURA,Maize,1.29039471183594,1.31360149525929
280,Bihar,SHEIKHPURA,Wheat,2.06768571670856,2.07286530728925
281,Bihar,SHEIKHPURA,Rice,1.74568312254964,1.99188443831444
282,Bihar,SHEIKHPURA,Sugarcane,53.0117085342849,46.4864417560377
283,Bihar,SHEOHAR,Rice,1.14826177965495,1.22235883369965
284,Bihar,SHEOHAR,Maize,2.8569560515634,2.85391363020271
285,Bihar,SHEOHAR,Wheat,2.05234156963755,2.09243707674562
286,Bihar,SHEOHAR,Sugarcane,48.5455948207383,51.6748257082099
287,Bihar,SITAMARHI,Rice,1.14818601586415,1.14942286925046
288,Bihar,SITAMARHI,Maize,2.63307017454435,2.93299762655197
289,Bihar,SITAMARHI,Barley,1.41482156904864,1.12180202437643
290,Bihar,SITAMARHI,Wheat,1.89740520705284,1.77507369102639
291,Bihar,SITAMARHI,Ragi,0.928575077442473,0.935473019124325
